vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones,fecha_ingesta_estimada,hash_contenido,calidad_datos,requiere_revision
307 2003,AIRBAG VOLANTE,Airbag Volante,,DISPONIBLE,,80000.0,70000.0,,,VOLANTE mal escrito (debería ser VOLANTE); Sin ubicación especificada,2025-06-13 02:14:41,2030d0d265cb711bd694cd2a857d80bda59fa381f132207c711cce4fab0b8354,80,NO
307 2003,ALTERNADOR,Alternador,,VENDIDO,SANTIAGO,50000.0,45000.0,,,ALTERNADOR mal escrito (debería ser ALTERNADOR),2025-05-14 02:14:41,03ac4a5be3cfd95b68c3ce95086a6b80f55d2eb7fbd388b7b7438b11fc0cb895,90,NO
307 2003,AMORTIGUADOR DELANTERO LH,Amortiguador,Izquierda Delantera,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,AMORTIGUADOR mal escrito (debería ser AMORTIGUADOR); Posición LH detectada; Posición DELANTERO detectada,2025-06-13 02:14:41,8dca22aa846ad116d9d9c4cae7151b0753d5cc7d30da8eca454868c276422498,90,NO
307 2003,AMORTIGUADOR DELANTERO RH,Amortiguador,Derecha Delantera,DISPONIBLE,SANTIAGO,45000.0,40000.0,,,AMORTIGUADOR mal escrito (debería ser AMORTIGUADOR); Posición RH detectada; Posición DELANTERO detectada,2025-06-13 02:14:41,6b2106ae5fc05a65c2a97575610a235c9e25ae5a0934fab66b6ae68845e9a3fe,90,NO
307 2003,BANDEJA,Bandeja,,DISPONIBLE,SANTIAGO,15000.0,10000.0,,SIN IDENTIFICAR LADO,BANDEJA mal escrito (debería ser BANDEJA),2025-06-13 02:14:41,0d79ca7a71b48ffe46f68357c1e4452a3fe668a0c666dd904cefcb688a6341ed,90,NO
307 2003,BASE DE BATERÍA,BASE DE Batería,,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,,2025-06-13 02:14:41,b0969fd3edb25837d8ca92b12fb03b54b429ec5c265458d17a5ba09bd9d0be47,100,NO
307 2003,BOCINA,Bocina,,DISPONIBLE,SANTIAGO,7000.0,5000.0,,,,2025-06-13 02:14:41,e7dc29847cd820739ff237ae5e14439b587ade2409e1a9e71a653ec8b981a9a1,100,NO
307 2003,BOMBA DE BENCINA,Bomba DE Bencina,,DISPONIBLE,SANTIAGO,35000.0,30000.0,,,BOMBA mal escrito (debería ser BOMBA),2025-06-13 02:14:41,4bd906a4b8c4b9d600f252e5faacdf34a168274c87a0c7b149d888f79dad0a77,90,NO
307 2003,BOMBA HIDRÁULICA,Bomba Hidráulica,,DISPONIBLE,SANTIAGO,50000.0,45000.0,,,BOMBA mal escrito (debería ser BOMBA),2025-06-13 02:14:41,f1112cda72233f0d4fd2dbd76faea9ec6e7ba3889e4ab7165172fe0bac7406ae,90,NO
307 2003,BRAZO LIMPIAPARABRISAS LH,Brazo Limpiaparabrisass,Izquierda,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,LIMPIAPARABRISA mal escrito (debería ser LIMPIAPARABRISAS); BRAZO mal escrito (debería ser BRAZO); Posición LH detectada,2025-06-13 02:14:41,2f55209971e72683a93cf854b0d2c5848c99df79fcd97c6dd5d1cb8a489c1125,90,NO
307 2003,BRAZO LIMPIAPARABRISAS RH,Brazo Limpiaparabrisass,Derecha,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,LIMPIAPARABRISA mal escrito (debería ser LIMPIAPARABRISAS); BRAZO mal escrito (debería ser BRAZO); Posición RH detectada,2025-06-13 02:14:41,343430fbb93299b12809a35e42fdf350e612dbc46f260900ae0ca12d1be00c8c,90,NO
307 2003,CALIPER DELANTERO DERECHO,Caliper,Derecha Delantera,DISPONIBLE,,25000.0,20000.0,,,Posición DERECHO detectada; Posición DELANTERO detectada; Sin ubicación especificada,2025-06-13 02:14:41,f6adc9a929f3dcf84e95d02244dff21bb93f81fab8bbf518a56f8e7cf603144a,90,NO
307 2003,CALIPER DELANTERO IZQUIERDO,Caliper,Izquierda Delantera,DISPONIBLE,,25000.0,20000.0,,,Posición IZQUIERDO detectada; Posición DELANTERO detectada; Sin ubicación especificada,2025-06-13 02:14:41,6a403c43aa0c80218daeb648d6e7526ebb210fdad49bb5a34ff4de17bced4bc1,90,NO
307 2003,CAÑERÍA HIDRÁULICA,Cañería Hidráulica,,DISPONIBLE,SANTIAGO,0,0,,,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-06-13 02:14:41,1d0dca3666e106068e81be76c9c74e9ff00b32bd0e7ededdc154c3acda917edb,75,NO
307 2003,CAÑERÍAS DE AIRE ACONDICIONADO,Cañerías DE AIRE Acondicionado,,DISPONIBLE,SANTIAGO,45000.0,40000.0,,,AIRE mal escrito (debería ser AIRE),2025-06-13 02:14:41,d99a9303d2059b6060721d1060787de6b9a1f09eac2bd7eb475282fba8b9c0a5,90,NO
307 2003,CINTA DE AIRBAG,Cinta DE Airbag,,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,,2025-06-13 02:14:41,d83b2a3ed3ab15347b7c7e42c9e618a67da13c67fbf3b60f7fd716ab699b0ceb,100,NO
307 2003,CINTURÓN DELANTERO LH,Cinturón,Izquierda Delantera,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,Posición LH detectada; Posición DELANTERO detectada,2025-06-13 02:14:41,262a0d2b097abe98aa31be2f1237870dce17ef0d25f9a7a9d1d478a504ee323b,100,NO
307 2003,CINTURÓN DELANTERO RH,Cinturón,Derecha Delantera,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,Posición RH detectada; Posición DELANTERO detectada,2025-06-13 02:14:41,3d9c90426715561facee9d105fc57fd93681b364f9d3f4eaa8c7e2e9175fbfb9,100,NO
307 2003,CINTURÓN TRASERO LH,Cinturón,Izquierda Trasera,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,Posición LH detectada; Posición TRASERO detectada,2025-06-13 02:14:41,1104c5eced5fbc1adc40488c3c43387b82f23fe3a1816615a5c15d9278aee09e,100,NO
307 2003,CINTURÓN TRASERO RH,Cinturón,Derecha Trasera,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,Posición RH detectada; Posición TRASERO detectada,2025-06-13 02:14:41,ccd865199c538a3ab8d804ac97a941c7c67f171cc76455a83e896e612cf34b7b,100,NO
307 2003,COLUMNA DE DIRECCIÓN,Columna DE Dirección,,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,,2025-06-13 02:14:41,76eb18ed7e834ef2e48405fccfa21e3cc14f6cfa30351d0e2a5fb79a4b1ebd45,100,NO
307 2003,COMPRESOR AIRE ACONDICIONADO,Compresor AIRE Acondicionado,,VENDIDO,,80000.0,75000.0,,CON DETALLE,COMPRESOR mal escrito (debería ser COMPRESOR); AIRE mal escrito (debería ser AIRE); Sin ubicación especificada,2025-05-14 02:14:41,c01d460c270bf44bf2b2fc93364f8eca0e39d18983bd56067e0d245b041e0ca5,80,NO
