vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones,fecha_ingesta_estimada,hash_contenido,calidad_datos,requiere_revision
320 2014,ALTERNADOR,Alternador,,DISPONIBLE,SANTIAGO,80000.0,70000.0,,,ALTERNADOR mal escrito (debería ser ALTERNADOR),2025-06-17 02:14:41,6bd0074deb02da7ec8b3ccd22a4fb832fad8a2858d1c1bd4eada0f22fb5a5408,90,NO
320 2014,AMORTIGUADOR DELANTERO LH,Amortiguador,Izquierda Delantera,VENDIDO,SANTIAGO,55000.0,50000.0,,,AMORTIGUADOR mal escrito (debería ser AMORTIGUADOR); Posición LH detectada; Posición DELANTERO detectada,2025-05-18 02:14:41,4a40e482829a03105135837dcbac6e10090895df18ec0328f15423578d3c0098,90,NO
320 2014,AMORTIGUADOR DELANTERO RH,Amortiguador,Derecha Delantera,VENDIDO,SANTIAGO,55000.0,50000.0,,,AMORTIGUADOR mal escrito (debería ser AMORTIGUADOR); Posición RH detectada; Posición DELANTERO detectada,2025-05-18 02:14:41,e0ae1fe0df3f149303d9a0cad691ec6016cd6ab3c20e7e993f8f35fcd895e056,90,NO
320 2014,AMORTIGUADOR TRASERO LH,Amortiguador,Izquierda Trasera,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,AMORTIGUADOR mal escrito (debería ser AMORTIGUADOR); Posición LH detectada; Posición TRASERO detectada,2025-06-17 02:14:41,31edd8f351bebea00c508315810c29d0eb33a8617dac03da2365dae7013381c3,90,NO
320 2014,AMORTIGUADOR TRASERO RH,Amortiguador,Derecha Trasera,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,AMORTIGUADOR mal escrito (debería ser AMORTIGUADOR); Posición RH detectada; Posición TRASERO detectada,2025-06-17 02:14:41,01b7224925585457a310006452e3723e2e3dba3f79c42e47f189b6205d1b5eb8,90,NO
320 2014,AMORTIGUADORES PORTALON EL PAR,Amortiguadores Portalón EL PAR,,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,PORTALON mal escrito (debería ser PORTALÓN); AMORTIGUADOR mal escrito (debería ser AMORTIGUADOR); AMORTIGUADORES mal escrito (debería ser AMORTIGUADORES); PAR indica múltiples piezas,2025-06-17 02:14:41,643190ef5daa30cb351d81c99ca89baed6071c04f71ee195a8d098c45c0cb323,90,NO
320 2014,AMORTIGUADORES PORTALON EL PAR,Amortiguadores Portalón EL PAR,,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,PORTALON mal escrito (debería ser PORTALÓN); AMORTIGUADOR mal escrito (debería ser AMORTIGUADOR); AMORTIGUADORES mal escrito (debería ser AMORTIGUADORES); PAR indica múltiples piezas,2025-06-17 02:14:41,643190ef5daa30cb351d81c99ca89baed6071c04f71ee195a8d098c45c0cb323,90,NO
320 2014,ASIENTO DELANTERO DERECHO,Asiento,Derecha Delantera,VENDIDO,SANTIAGO,50000.0,45000.0,,,Posición DERECHO detectada; Posición DELANTERO detectada,2025-05-18 02:14:41,8469cdbe57ae685f2a13f29958e4d8ea80eae743c2538851fc39eeaa00cdf7a2,100,NO
320 2014,ASIENTO DELANTERO IZQUIERDO,Asiento,Izquierda Delantera,VENDIDO,SANTIAGO,50000.0,45000.0,,,Posición IZQUIERDO detectada; Posición DELANTERO detectada,2025-05-18 02:14:41,dbb4ffe13b82d2b5e200fdacbd4c5b93aeac78b88bae82a779a12a21ff66c727,100,NO
320 2014,ASIENTOS TRASEROS,Asientos,Trasera,DISPONIBLE,SANTIAGO,35000.0,30000.0,,,Posición TRASEROS detectada,2025-06-17 02:14:41,ac738ae5be1e027e29bcb3a8688af23ede164bd66e9c1cb2ea887856c23e525a,100,NO
320 2014,BANDEJA DELANTERA LH,Bandeja,Izquierda Delantera,VENDIDO,SANTIAGO,15000.0,15000.0,,,BANDEJA mal escrito (debería ser BANDEJA); Posición LH detectada; Posición DELANTERA detectada,2025-05-18 02:14:41,3ffc61b8ae9f2efb1f8482c0a4da899c0617c8a10a2a4ce91132a4575105e829,90,NO
320 2014,BANDEJA DELANTERA RH,Bandeja,Derecha Delantera,VENDIDO,SANTIAGO,15000.0,15000.0,,,BANDEJA mal escrito (debería ser BANDEJA); Posición RH detectada; Posición DELANTERA detectada,2025-05-18 02:14:41,628ba533baa6c909858c251b340f07585636b7dfe631931cc668ff796c6a863a,90,NO
320 2014,BANDEJA TRASERA LH,Bandeja,Izquierda Trasera,DISPONIBLE,SANTIAGO,0,0,,SON 3 REVISAR NOMBRE Y PRECIO,BANDEJA mal escrito (debería ser BANDEJA); Posición LH detectada; Posición TRASERA detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-06-17 02:14:41,e2c90428a3daa857ab65e89e38283b29cb0ea1aa23b32cdf6065569a20a09d0d,65,SI
320 2014,BANDEJA TRASERA RH,Bandeja,Derecha Trasera,DISPONIBLE,SANTIAGO,0,0,,SON 3 REVISAR NOMBRE Y PRECIO,BANDEJA mal escrito (debería ser BANDEJA); Posición RH detectada; Posición TRASERA detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-06-17 02:14:41,1714fd89a9930b38ce327ec5db64beb35141319b0396ec8d97be632312824775,65,SI
320 2014,BARRA ESTABILIZADORA,Barra Estabilizadora,,NO DISPONIBLE,N/A,0,0,,,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-06-17 02:14:41,52271dceaaa2a7a8527c6fac4822ee2857aacd54e4c7d361e55963dc863921f8,85,NO
320 2014,BASE BOMBA HIDRÁULICA,BASE Bomba Hidráulica,,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,BOMBA mal escrito (debería ser BOMBA),2025-06-17 02:14:41,ed49b759ef35bc724de8bf119143965ae48febc2c86c8cd020dbfdbb4d2ca676,90,NO
320 2014,BASE DE ALTERNADOR,BASE DE Alternador,,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,ALTERNADOR mal escrito (debería ser ALTERNADOR),2025-06-17 02:14:41,9467276fd712e021305c927559fc14817783268c7bc28ebac0427b67f64d26b2,90,NO
320 2014,BASE DE TERMOSTATO,BASE DE Termostato,,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,,2025-06-17 02:14:41,06e09ab5c4579ecf34c2e2853694484c52a4fb79e2eee1eca9c1fdcae01164a2,100,NO
320 2014,BISAGRA DELANTERA PUERTA LH INFERIOR,Bisagra Puerta,Izquierda Delantera Inferior,DISPONIBLE,SANTIAGO,0,0,,,Posición LH detectada; Posición DELANTERA detectada; Posición INFERIOR detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-06-17 02:14:41,a453d255b3cca829447b06053326298ad791f9fdfe982fe55bf8ac9ec6d20b33,75,NO
320 2014,BISAGRA DELANTERA PUERTA LH SUPERIOR,Bisagra Puerta,Izquierda Delantera Superior,DISPONIBLE,SANTIAGO,0,0,,,Posición LH detectada; Posición DELANTERA detectada; Posición SUPERIOR detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-06-17 02:14:41,63886dee8def73e9ab7a78791c5f5dc6d073555f3288736c2b730828f50100cc,75,NO
320 2014,BISAGRA DELANTERA PUERTA RH INFERIOR,Bisagra Puerta,Derecha Delantera Inferior,DISPONIBLE,SANTIAGO,0,0,,,Posición RH detectada; Posición DELANTERA detectada; Posición INFERIOR detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-06-17 02:14:41,d64ef929fb16024b3f840d93bb88a8b4162ab86c11fc73358edf1123eab21f40,75,NO
320 2014,BISAGRA DELANTERA PUERTA RH SUPERIOR,Bisagra Puerta,Derecha Delantera Superior,DISPONIBLE,SANTIAGO,0,0,,,Posición RH detectada; Posición DELANTERA detectada; Posición SUPERIOR detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-06-17 02:14:41,6d5f6e00a9f6ce90896d5932bd5a74f9617570992ecf6d730941ec55e9af8db7,75,NO
320 2014,BISAGRA TRASERA PUERTA LH INFERIOR,Bisagra Puerta,Izquierda Trasera Inferior,DISPONIBLE,SANTIAGO,0,0,,,Posición LH detectada; Posición TRASERA detectada; Posición INFERIOR detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-06-17 02:14:41,3e1255b663d38bc62fd6897f70435bc3e5adfab5cdc5aa12d850150275591bf6,75,NO
320 2014,BISAGRA TRASERA PUERTA LH SUPERIOR,Bisagra Puerta,Izquierda Trasera Superior,DISPONIBLE,SANTIAGO,0,0,,,Posición LH detectada; Posición TRASERA detectada; Posición SUPERIOR detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-06-17 02:14:41,01baa86ed44861b176e316651e18bad586427c818f005a3f8cf3e2a6530c1227,75,NO
320 2014,BISAGRA TRASERA PUERTA RH INFERIOR,Bisagra Puerta,Derecha Trasera Inferior,DISPONIBLE,SANTIAGO,0,0,,,Posición RH detectada; Posición TRASERA detectada; Posición INFERIOR detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-06-17 02:14:41,564e67cdea134f043a5116a64bfbcecff420ededd1298a2716b1884371407b30,75,NO
320 2014,BISAGRA TRASERA PUERTA RH SUPERIOR,Bisagra Puerta,Derecha Trasera Superior,DISPONIBLE,SANTIAGO,0,0,,,Posición RH detectada; Posición TRASERA detectada; Posición SUPERIOR detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-06-17 02:14:41,1b388ed67abe11daff78b08bdc605cfb2a4c5d57783e3de31bd6d4cfb30f2bd5,75,NO
320 2014,BISEL DE PORTALÓN CON LOGO,Bisel DE Portalón CON LOGO,,VENDIDO,SANTIAGO,35000.0,30000.0,,,,2025-05-18 02:14:41,686367c4a25eb17dcbee48045a5afb968f2d654fd19516b21dfaea3765b9a70f,100,NO
320 2014,BOBINA,Bobina,,DISPONIBLE,SANTIAGO,15000.0,15000.0,,,BOBINA mal escrito (debería ser BOBINA),2025-06-17 02:14:41,e925ae45ee7afd449eefb80d50f05ff98903a5e2731caa3dbae93745fa8eebb3,90,NO
320 2014,BOMBA DE BENCINA,Bomba DE Bencina,,VENDIDO,SANTIAGO,55000.0,50000.0,,,BOMBA mal escrito (debería ser BOMBA),2025-05-18 02:14:41,cc29f15053ce45fd8236fe9477ef4cad41e1d8d03f62c01435b3fb06eba5cc46,90,NO
320 2014,BOMBA DE EMBRAGUE (REVISAR),Bomba DE Embrague (Revisar),,DISPONIBLE,SANTIAGO,0,0,,REVISAR PORQUE YA HABÍA LLEGADO,BOMBA mal escrito (debería ser BOMBA); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-06-17 02:14:41,77218be06d6ce2fef3fd6e8cca62b5e81765c18bda59d036f72100d65b624ba9,65,SI
320 2014,BOMBA DE EMBRAGUE DE CAJA,Bomba DE Embrague DE CAJA,,DISPONIBLE,SANTIAGO,0,0,,,BOMBA mal escrito (debería ser BOMBA); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-06-17 02:14:41,a181a83b6b61214072bb9a9712654a9782d8cce969d53b86f9bed560a9ff3a6b,65,SI
320 2014,BOMBA DE FRENO,Bomba DE Freno,,DISPONIBLE,SANTIAGO,60000.0,55000.0,,,FRENO mal escrito (debería ser FRENO); BOMBA mal escrito (debería ser BOMBA),2025-06-17 02:14:41,ecbf056678aade9b468aa2672da2a9f289c3f94f6363efb47af321f5e340dca6,90,NO
320 2014,BOMBA HIDRAULICA,Bomba Hidraulica,,VENDIDO,SANTIAGO,55000.0,50000.0,,,BOMBA mal escrito (debería ser BOMBA),2025-05-18 02:14:41,4a38ccd70bfed4d5e2f27fb22dc98ff03cd729280810313adfadcae0507e2b83,90,NO
320 2014,BOMBA PEDAL EMBRAGUE,Bomba Pedal Embrague,,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,BOMBA mal escrito (debería ser BOMBA),2025-06-17 02:14:41,c1896bdf112076cd55a94dcf31c1266d9641c323c52da3d4def9860e0acda8e9,90,NO
320 2014,BORNER POSITIVO,Borner Positivo,,DISPONIBLE,SANTIAGO,0,0,,,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-06-17 02:14:41,1891db04a0bdc4bc8417debca3ba8e100adb0d7394ff0f25f926323b2eaa8022,75,NO
320 2014,BOTÓN ALZAVIDRIOS DELANTERO RH,Botón Alzavidrios,Derecha Delantera,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,Posición RH detectada; Posición DELANTERO detectada,2025-06-17 02:14:41,b2b3614e85881b0e0e37e77e82021ce74f3580422bf309a850ed7c61e3d879c9,100,NO
320 2014,BOTÓN ALZAVIDRIOS TRASERO LH,Botón Alzavidrios,Izquierda Trasera,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,Posición LH detectada; Posición TRASERO detectada,2025-06-17 02:14:41,d411f9aa08c0e8702618e23297aff0010426ffa22670c3103453caf6c49f98ab,100,NO
320 2014,BOTÓN ALZAVIDRIOS TRASERO RH,Botón Alzavidrios,Derecha Trasera,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,Posición RH detectada; Posición TRASERO detectada,2025-06-17 02:14:41,2362d8f5fe5e4bd7d8511da9a1f33123c16ba65eab5685ee1972524a50f27660,100,NO
320 2014,BOTÓN HAZARD,Botón Hazard,,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,,2025-06-17 02:14:41,e321f4814191c4be2819227a461fb4fd20fc45dd1ade73e71978c19e82349775,100,NO
320 2014,BOTONERA ALZAVIDRIOS DELANTERA LH,Botonera Alzavidrios,Izquierda Delantera,VENDIDO,SANTIAGO,35000.0,30000.0,,,Posición LH detectada; Posición DELANTERA detectada,2025-05-18 02:14:41,b3a661d41095171aa6e17b59805325e80cb2aa80e1594cc25bcec4eb77ccd2be,100,NO
320 2014,BRAZO LIMPIAPARABRISAS TRASERO,Brazo Limpiaparabrisass,Trasera,VENDIDO,SANTIAGO,15000.0,12000.0,,,LIMPIAPARABRISA mal escrito (debería ser LIMPIAPARABRISAS); BRAZO mal escrito (debería ser BRAZO); Posición TRASERO detectada,2025-05-18 02:14:41,e950c0bfab2856a648d75f2e1d15abbbc9d736b5d74c0f69e9fae06a68624ca2,90,NO
320 2014,BRAZO SUSPENSIÓN DELANTERA LH,Brazo Suspensión,Izquierda Delantera,DISPONIBLE,SANTIAGO,15000.0,15000.0,,,BRAZO mal escrito (debería ser BRAZO); Posición LH detectada; Posición DELANTERA detectada,2025-06-17 02:14:41,28234158b1cc6d77a783c349d16b003b5b9dcb1eec17861832a417e3842300e0,90,NO
320 2014,BRAZO SUSPENSIÓN DELANTERA RH,Brazo Suspensión,Derecha Delantera,DISPONIBLE,SANTIAGO,15000.0,15000.0,,,BRAZO mal escrito (debería ser BRAZO); Posición RH detectada; Posición DELANTERA detectada,2025-06-17 02:14:41,e9b9d3e88dc3d3ab870a7d59428565f7a6c26f432faf42c6534486c8c31f23f2,90,NO
