vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
207 2010,ABSORBEDOR DE IMPACTO PARACHOQUE TRASERO,Absorbedor De Impacto Parachoque Trasero,Trasera,DISPONIBLE,SANTIAGO,,,,,PAR indica 2 piezas
207 2010,ALTERNADOR,Alternador,,VENDIDO,SANTIAGO,,,,,
207 2010,AMORTIGUADOR DE PORTALÓN LH,Amortiguador De Portalón,Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,20 EL PAR,
207 2010,AMORTIGUADOR DE PORTALÓN RH,Amortiguador De Portalón,Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
207 2010,AMORTIGUADOR DELANTERO LH,Amortiguador Delantero,Delantera Izquierda,DISPONIBLE,SANTIAGO,50000,45000,,,
207 2010,AMORTIGUADOR DELANTERO RH,Amortiguador Delantero,Delantera Derecha,DISPONIBLE,SANTIAGO,50000,45000,,,
207 2010,AMORTIGUADOR TRASERO LH 2007,Amortiguador Trasero 2007,Trasera Izquierda,DISPONIBLE,SANTIAGO,35000,30000,,,Año 2007 en nombre
207 2010,AMORTIGUADOR TRASERO RH 2007,Amortiguador Trasero 2007,Trasera Derecha,DISPONIBLE,SANTIAGO,35000,30000,,,Año 2007 en nombre
207 2010,ASIENTO DELANTERO LH,Asiento Delantero,Delantera Izquierda,VENDIDO,SANTIAGO,,,,75 EL PAR,
207 2010,ASIENTO DELANTERO RH,Asiento Delantero,Delantera Derecha,VENDIDO,SANTIAGO,,,,,
207 2010,BANDEJA DELANTERA LH CON DETALLE EN RÓTULA,Bandeja Delantera Con Detalle En Rótula,Delantera Izquierda,DISPONIBLE,SANTIAGO,,,,,CON DETALLE indica daños
207 2010,BANDEJA DELANTERA RH,Bandeja Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,,,,,
207 2010,BASE DE TERMOSTATO 2007,Base De Termostato 2007,,DISPONIBLE,SANTIAGO,15000,10000,,,Año 2007 en nombre
207 2010,BASE PLÁSTICA BATERÍA,Base Plástica Batería,,DISPONIBLE,SANTIAGO,,,,,
207 2010,BASE PLÁSTICA BCM,Base Plástica Bcm,,DISPONIBLE,SANTIAGO,,,,,
207 2010,BCM,Bcm,,VENDIDO,SANTIAGO,,,,,
207 2010,BIELETA LH,Bieleta,Izquierda,DISPONIBLE,SANTIAGO,,,,,
207 2010,BIELETA RH,Bieleta,Derecha,DISPONIBLE,SANTIAGO,,,,,
207 2010,BISAGRA DE CAPOT LH,Bisagra De Capot,Izquierda,DISPONIBLE,SANTIAGO,,,,,
207 2010,BISAGRA DE CAPOT RH,Bisagra De Capot,Derecha,DISPONIBLE,SANTIAGO,,,,,
207 2010,BISAGRAS PEURTA TRASERA RH 2010,Bisagras Puerta Trasera 2010,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,PEURTA mal escrito (debe ser PUERTA); Año 2010 en nombre
207 2010,BISAGRAS PUERTA DELANTERA LH,Bisagras Puerta Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,,,,,
207 2010,BISAGRAS PUERTA TRASERA LH 2010,Bisagras Puerta Trasera 2010,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,,Año 2010 en nombre
207 2010,BISEL RADIO 2007,Bisel Radio 2007,,VENDIDO,SANTIAGO,25000,20000,,,Año 2007 en nombre
207 2010,BOBINAS (JUEGO),Bobinas (Juego),,DISPONIBLE,SANTIAGO,,,,,JUEGO indica múltiples piezas
207 2010,BOCINA,Bocina,,VENDIDO,SANTIAGO,,,,,
207 2010,BOMBA DE FRENO,Bomba De Freno,,DISPONIBLE,SANTIAGO,,,,,
207 2010,BOMBA DE PEDAL DE EMGRAGUE 2007,Bomba De Pedal De Embrague 2007,,DISPONIBLE,SANTIAGO,,,,,EMGRAGUE mal escrito (debe ser EMBRAGUE); Año 2007 en nombre
207 2010,BOT,Bot,,DISPONIBLE,SANTIAGO,,,,,
