vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
320 2014,ALTERNADOR,Alternador,,DISPONIBLE,SANTIAGO,80000,70000,,,
320 2014,AMORTIGUADOR DELANTERO LH,Amortiguador Delantero,Delantera Izquierda,VENDIDO,SANTIAGO,55000,50000,,,
320 2014,AMORTIGUADOR DELANTERO RH,Amortiguador Delantero,Delantera Derecha,VENDIDO,SANTIAGO,55000,50000,,,
320 2014,AMORTIGUADOR TRASERO LH,Amortiguador Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,20000,15000,,,
320 2014,AMORTIGUADOR TRASERO RH,Amortiguador Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,20000,15000,,,
320 2014,AMORTIGUADORES PORTALON EL PAR,Amortiguadores Portalón El Par,,DISPONIBLE,SANTIAGO,20000,15000,,,PORTALON mal escrito; Múltiples piezas
320 2014,AMORTIGUADORES PORTALON EL PAR,Amortiguadores Portalón El Par,,DISPONIBLE,SANTIAGO,20000,15000,,,PORTALON mal escrito; Múltiples piezas
320 2014,ASIENTO DELANTERO DERECHO,Asiento Delantero Derecho,Delantera,VENDIDO,SANTIAGO,50000,45000,,,
320 2014,ASIENTO DELANTERO IZQUIERDO,Asiento Delantero Izquierdo,Delantera,VENDIDO,SANTIAGO,50000,45000,,,
320 2014,ASIENTOS TRASEROS ,Asientos Traseros ,Trasera,DISPONIBLE,SANTIAGO,35000,30000,,,
320 2014,BANDEJA DELANTERA LH,Bandeja Delantera,Delantera Izquierda,VENDIDO,SANTIAGO,15000,15000,,,
320 2014,BANDEJA DELANTERA RH,Bandeja Delantera,Delantera Derecha,VENDIDO,SANTIAGO,15000,15000,,,
320 2014,BANDEJA TRASERA LH,Bandeja Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,SON 3 REVISAR NOMBRE Y PRECIO,Requiere revisión
320 2014,BANDEJA TRASERA RH,Bandeja Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,SON 3 REVISAR NOMBRE Y PRECIO,Requiere revisión
320 2014,BARRA ESTABILIZADORA ,Barra Estabilizadora ,,NO DISPONIBLE,N/A,,,,,
320 2014,BASE BOMBA HIDRÁULICA,Base Bomba Hidráulica,,DISPONIBLE,SANTIAGO,20000,15000,,,
320 2014,BASE DE ALTERNADOR,Base De Alternador,,DISPONIBLE,SANTIAGO,20000,15000,,,
320 2014,BASE DE TERMOSTATO,Base De Termostato,,DISPONIBLE,SANTIAGO,25000,20000,,,
320 2014,BISAGRA DELANTERA PUERTA LH INFERIOR,Bisagra Delantera Puerta Inferior,Delantera Izquierda,DISPONIBLE,SANTIAGO,,,,,
320 2014,BISAGRA DELANTERA PUERTA LH SUPERIOR,Bisagra Delantera Puerta Superior,Delantera Izquierda,DISPONIBLE,SANTIAGO,,,,,
320 2014,BISAGRA DELANTERA PUERTA RH INFERIOR,Bisagra Delantera Puerta Inferior,Delantera Derecha,DISPONIBLE,SANTIAGO,,,,,
320 2014,BISAGRA DELANTERA PUERTA RH SUPERIOR,Bisagra Delantera Puerta Superior,Delantera Derecha,DISPONIBLE,SANTIAGO,,,,,
320 2014,BISAGRA TRASERA PUERTA LH INFERIOR ,Bisagra Trasera Puerta Inferior ,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,,
