vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
S2 2019,ALTERNADOR,Alternador,,DISPONIBLE,SANTIAGO,80000,70000,,,
S2 2019,AMORTIGUADOR DELANTERO RH,Amortiguador Delantero,Delantera Derecha,DISPONIBLE,SANTIAGO,65000,60000,,CONFIRMAR LADO,
S2 2019,AMORTIGUADOR TRASERO LH,Amortiguador Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,20000,15000,,,
S2 2019,AMORTIGUADOR TRASERO RH,Amortiguador Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,20000,15000,,,
S2 2019,BARRA TECHO LH,Barra Techo,Izquierda,DISPONIBLE,SANTIAGO,45000,40000,,"EL PAR EN 70,000",
S2 2019,BARRA TECHO RH,Barra Techo,Derecha,DISPONIBLE,SANTIAGO,45000,40000,,,
S2 2019,BOBINA 1,Bobina 1,,DISPONIBLE,SANTIAGO,15000,15000,,,
S2 2019,BOBINA 2,Bobina 2,,DISPONIBLE,SANTIAGO,15000,15000,,,
S2 2019,BOBINA 3,Bobina 3,,DISPONIBLE,SANTIAGO,15000,15000,,,
S2 2019,BOBINA 4,Bobina 4,,DISPONIBLE,SANTIAGO,15000,15000,,,
S2 2019,BOMBA DE BENCINA,Bomba De Bencina,,DISPONIBLE,SANTIAGO,45000,40000,,,
S2 2019,BOMBA DE EMBRAGUE DE CAJA,Bomba De Embrague De Caja,,DISPONIBLE,SANTIAGO,,,,,
S2 2019,BOMBA DE PEDAL DE EMBRAGUE,Bomba De Pedal De Embrague,,DISPONIBLE,SANTIAGO,,,,,
S2 2019,BRAZO LIMPIAPARABRISAS LH,Brazo Limpiaparabrisas,Izquierda,DISPONIBLE,SANTIAGO,,,,,
S2 2019,BRAZO LIMPIAPARABRISAS RH,Brazo Limpiaparabrisas,Derecha,DISPONIBLE,SANTIAGO,,,,,
S2 2019,CAJA DE CAMBIOS ,Caja De Cambios ,,DISPONIBLE,,350000,320000,,,Sin ubic
S2 2019,CALIPER DELANTERO LH,Caliper Delantero,Delantera Izquierda,DISPONIBLE,SANTIAGO,35000,30000,,,
S2 2019,CALIPER DELANTERO RH,Caliper Delantero,Delantera Derecha,DISPONIBLE,SANTIAGO,35000,30000,,,
S2 2019,CALIPER TRASERO LH,Caliper Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,35000,30000,,,
S2 2019,CALIPER TRASERO RH,Caliper Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,35000,30000,,,
S2 2019,CAÑERÍAS DE AIRE,Cañerías De Aire,,DISPONIBLE,SANTIAGO,,,,,
S2 2019,CHAPA CAPOT,Chapa Capot,,DISPONIBLE,SANTIAGO,25000,20000,,,
S2 2019,CHAPA PUERTA DELANTERA LH ,Chapa Puerta Delantera ,Delantera Izquierda,DISPONIBLE,SANTIAGO,,,,,
S2 2019,CINTA DE AIRBAG,Cinta De Airbag,,DISPONIBLE,SANTIAGO,25000,20000,,,
S2 2019,COLUMNA DE DIRECCIÓN ELECTRONICA,Columna De Dirección Electronica,,DISPONIBLE,SANTIAGO,160000,150000,,,
S2 2019,COMPRESOR AIRE ACONDICIONADO,Compresor Aire Acondicionado,,VENDIDO,SANTIAGO,100000,80000,,,
S2 2019,CONTROL DE CALEFACCIÓN,Control De Calefacción,,VENDIDO,SANTIAGO,,,,,
S2 2019,CREMALLERA DE ALZAVIDRIO DELANTERA,Cremallera De Alzavidrio Delantera,Delantera,DISPONIBLE,SANTIAGO,30000,25000,,,
S2 2019,CREMALLERA DE ALZAVIDRIO TRASERA LH,Cremallera De Alzavidrio Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,30000,25000,,,
S2 2019,CREMALLERA DE ALZAVIDRIO TRASERA RH,Cremallera De Alzavidrio Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,30000,25000,,,
S2 2019,CREMALLERA DE DIRECCIÓN,Cremallera De Dirección,,DISPONIBLE,SANTIAGO,120000,110000,,,
S2 2019,CUERPO DE ACELERACIÓN,Cuerpo De Aceleración,,DISPONIBLE,SANTIAGO,70000,60000,,,
S2 2019,CUNA,Cuna,,DISPONIBLE,,72000,60000,,COMPARAR CON FOTO,Sin ubic
S2 2019,ECU,Ecu,,DISPONIBLE,SANTIAGO,,,,,
S2 2019,EJE PALIER DERECHO,Eje Palier Derecho,,DISPONIBLE,SANTIAGO,85000,80000,,,
S2 2019,EJE PALIER IZQUIERDO DETALLE,Eje Palier Izquierdo Detalle,,DISPONIBLE,SANTIAGO,75000,70000,,LE FALTA UN EXTREMO,
S2 2019,ESPEJO CENTRAL,Espejo Central,Central,DISPONIBLE,SANTIAGO,15000,10000,,,
S2 2019,ESPEJO LH,Espejo,Izquierda,VENDIDO,SANTIAGO,,,,PATENTE GRABADA,
S2 2019,LUZ DE INTERIOR TECHO,Luz De Interior Techo,,DISPONIBLE,SANTIAGO,25000,20000,,,
S2 2019,MANILLA EXTERIOR TRASERA RH,Manilla Exterior Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,20000,15000,,,
S2 2019,MANILLA PARA ABRIR TAPA DE BENCINA,Manilla Para Abrir Tapa De Bencina,,DISPONIBLE,SANTIAGO,15000,10000,,,
