vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones,fecha_ingesta_estimada,hash_contenido,calidad_datos,requiere_revision
S40 2008,ABSORVEDOR DE IMPACTO TRASERO,Absorvedor DE Impacto,Trasera,DISPONIBLE,OK REVISADO,0,0,,,Posición TRASERO detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-12 02:14:41,8eedaee6bda9b595311186c4880499bc4dee2d8d37382d90bc65a3936d9aa2ef,75,NO
S40 2008,ALTERNADOR,Alternador,,VENDIDO,OK REVISADO,80000.0,70000.0,,,ALTERNADOR mal escrito (debería ser ALTERNADOR),2025-09-12 02:14:41,36af0a57c5967375d97f8ea7afda32e66ba591f237fc1db823d38374ca9ea070,90,NO
S40 2008,AMORTIGUADOR CAPOT,Amortiguador CAPÓ,,DISPONIBLE,OK REVISADO,15000.0,10000.0,,,AMORTIGUADOR mal escrito (debería ser AMORTIGUADOR); CAPOT mal escrito (debería ser CAPÓ); CAPO mal escrito (debería ser CAPÓ),2025-10-12 02:14:41,939c7f5a65a0d04196d4aebcfd64b18be5467d9c5a1620203604790a5debf1f7,90,NO
S40 2008,AMORTIGUADOR MALETA LH,Amortiguador Maleta,Izquierda,NO DISPONIBLE,OK REVISADO,0,0,,MALO,AMORTIGUADOR mal escrito (debería ser AMORTIGUADOR); Posición LH detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-12 02:14:41,bf07d93b950f27dd79a79044148342b752d0f4843d8a60cf74aea6b2da184744,75,NO
S40 2008,AMORTIGUADOR MALETA RH,Amortiguador Maleta,Derecha,NO DISPONIBLE,OK REVISADO,0,0,,MALO,AMORTIGUADOR mal escrito (debería ser AMORTIGUADOR); Posición RH detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-12 02:14:41,7d61856f17ab37ef8c3447503205b4ef5e3a27337c7a5cbd057365e229e16dec,75,NO
S40 2008,AMORTIGUADOR TRASERO LH,Amortiguador,Izquierda Trasera,DISPONIBLE,OK REVISADO,0,0,,,AMORTIGUADOR mal escrito (debería ser AMORTIGUADOR); Posición LH detectada; Posición TRASERO detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-12 02:14:41,a9f8bf1bda8081da2e5ce2b48d39412cee83ee42221ecf5ea92f4e06bd390459,65,SI
S40 2008,AMORTIGUADOR TRASERO RH,Amortiguador,Derecha Trasera,NO DISPONIBLE,OK REVISADO,0,0,,,AMORTIGUADOR mal escrito (debería ser AMORTIGUADOR); Posición RH detectada; Posición TRASERO detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-12 02:14:41,f8cb16c773dda7a0df3bb18d1791174034b3d5954e29fed7b161d583845f0df7,75,NO
S40 2008,AMORTIGUADR DELANTERA RH,Amortiguadr,Derecha Delantera,DISPONIBLE,OK REVISADO,0,0,,,Posición RH detectada; Posición DELANTERA detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-12 02:14:41,e963470b941c9bc632f38162cc6e94b32794f903423675fb48dafe8cc5a1c7c8,75,NO
S40 2008,AMORTIGUADR DELANTERO LH,Amortiguadr,Izquierda Delantera,DISPONIBLE,OK REVISADO,0,0,,,Posición LH detectada; Posición DELANTERO detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-12 02:14:41,a7ebac1b8d5cb6e5ec38ec35805df31fcfb034625171699640913431266049a3,75,NO
S40 2008,APOYA BRAZOS,Apoya Brazos,,DISPONIBLE,OK REVISADO,0,0,,,BRAZO mal escrito (debería ser BRAZO); BRAZOS mal escrito (debería ser BRAZOS); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-12 02:14:41,ec1fba6313394ff5f20238850c7fee186b6c68b1df1b3f14230d25afa57dc7e5,65,SI
