vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
307 2003,AIRBAG VOLANTE,Airbag Volante,,DISPONIBLE,,80000,70000,,,Sin ubicación
307 2003,ALTERNADOR,Alternador,,VENDIDO,SANTIAGO,50000,45000,,,
307 2003,AMORTIGUADOR DELANTERO LH,Amortiguador Delantero,Delantera Izquierda,DISPONIBLE,SANTIAGO,25000,20000,,,
307 2003,AMORTIGUADOR DELANTERO RH,Amortiguador Delantero,Delantera Derecha,DISPONIBLE,SANTIAGO,45000,40000,,,
307 2003,BANDEJA ,Bandeja ,,DISPONIBLE,SANTIAGO,15000,10000,,SIN IDENTIFICAR LADO,
307 2003,BASE DE BATERÍA,Base De Batería,,DISPONIBLE,SANTIAGO,15000,10000,,,
307 2003,BOCINA,Bocina,,DISPONIBLE,SANTIAGO,7000,5000,,,
307 2003,BOMBA DE BENCINA,Bomba De Bencina,,DISPONIBLE,SANTIAGO,35000,30000,,,
307 2003,BOMBA HIDRÁULICA ,Bomba Hidráulica ,,DISPONIBLE,SANTIAGO,50000,45000,,,
307 2003,BRAZO LIMPIAPARABRISAS LH,Brazo Limpiaparabrisas,Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
307 2003,BRAZO LIMPIAPARABRISAS RH,Brazo Limpiaparabrisas,Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
307 2003,CALIPER DELANTERO DERECHO,Caliper Delantero Derecho,Delantera,DISPONIBLE,,25000,20000,,,Sin ubicación
307 2003,CALIPER DELANTERO IZQUIERDO,Caliper Delantero Izquierdo,Delantera,DISPONIBLE,,25000,20000,,,Sin ubicación
307 2003,CAÑERÍA HIDRÁULICA,Cañería Hidráulica,,DISPONIBLE,SANTIAGO,,,,,
307 2003,CAÑERÍAS DE AIRE ACONDICIONADO,Cañerías De Aire Acondicionado,,DISPONIBLE,SANTIAGO,45000,40000,,,
307 2003,CINTA DE AIRBAG,Cinta De Airbag,,DISPONIBLE,SANTIAGO,25000,20000,,,
307 2003,CINTURÓN DELANTERO LH,Cinturón Delantero,Delantera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
307 2003,CINTURÓN DELANTERO RH,Cinturón Delantero,Delantera Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
307 2003,CINTURÓN TRASERO LH,Cinturón Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
307 2003,CINTURÓN TRASERO RH,Cinturón Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
307 2003,COLUMNA DE DIRECCIÓN,Columna De Dirección,,DISPONIBLE,SANTIAGO,25000,20000,,,
307 2003,COMPRESOR AIRE ACONDICIONADO ,Compresor Aire Acondicionado ,,VENDIDO,,80000,75000,,CON DETALLE,Sin ubicación
307 2003,CONTROL DE CALEFACCIÓN,Control De Calefacción,,DISPONIBLE,SANTIAGO,25000,20000,,,
307 2003,CUERPO DE ACELERACIÓN,Cuerpo De Aceleración,,VENDIDO,SANTIAGO,40000,40000,,,
307 2003,CUNA,Cuna,,DISPONIBLE,SANTIAGO,40000,40000,,,
307 2003,DEPÓSITO DE AGUA O LÍQUIDO REFRIGERANTE,Depósito De Agua O Líquido Refrigerante,,DISPONIBLE,SANTIAGO,10000,10000,,,
307 2003,ESPEJO RH,Espejo,Derecha,DISPONIBLE,SANTIAGO,10000,10000,,DETALLE EN EL PLÁSTICO ,
307 2003,MANILLA EXTERIOR PUERTA TRASERA LH,Manilla Exterior Puerta Trasera,Trasera Izquierda,VENDIDO,,10000,10000,,,Sin ubicación
307 2003,MANILLA INTERIOR PUERTA TRASERA LH,Manilla Interior Puerta Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,5000,5000,,,
307 2003,MÉNSULA DELANTERA LH,Ménsula Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
307 2003,MÉNSULA DELANTERA RH,Ménsula Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
307 2003,MÉNSULA TRASERA LH,Ménsula Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
307 2003,MOLDURA PUERTA DELANTERA RH,Moldura Puerta Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
307 2003,MOTOR DE PARTIDA,Motor De Partida,,DISPONIBLE,SANTIAGO,55000,50000,,,
307 2003,MUÑON CON MAZA DELANTERO LH,Muñón Con Maza Delantero,Delantera Izquierda,DISPONIBLE,SANTIAGO,20000,15000,,,MUÑON mal escrito
307 2003,MUÑON CON MAZA DELANTERO RH,Muñón Con Maza Delantero,Delantera Derecha,DISPONIBLE,SANTIAGO,20000,15000,,,MUÑON mal escrito
307 2003,PARABRISAS,Parabrisas,,DISPONIBLE,,60000,50000,,,Sin ubicación
307 2003,PORTA FILTRO,Porta Filtro,,DISPONIBLE,SANTIAGO,25000,20000,,,
307 2003,PORTALÓN SOLO LATA,Portalón Solo Lata,,VENDIDO,SANTIAGO,75000,70000,,,
307 2003,PUERTA DELANTERA RH SOLO LATA,Puerta Delantera Solo Lata,Delantera Derecha,DISPONIBLE,SANTIAGO,45000,40000,,,
307 2003,PUERTA TRASERA LH SOLO LATA,Puerta Trasera Solo Lata,Trasera Izquierda,DISPONIBLE,SANTIAGO,45000,40000,,,
307 2003,RADIADOR DE CALEFACCIÓN ,Radiador De Calefacción ,,DISPONIBLE,SANTIAGO,20000,15000,,,
307 2003,REFUERZO DE PARACHOQUE DELANTERO ,Refuerzo De Parachoque Delantero ,Delantera,DISPONIBLE,SANTIAGO,15000,10000,,CON DETALLE,
307 2003,REFUERZO DE PARACHOQUE TRASERO,Refuerzo De Parachoque Trasero,Trasera,DISPONIBLE,SANTIAGO,25000,22000,,,
307 2003,SENSOR ABS 1,Sensor Abs 1,,DISPONIBLE,SANTIAGO,15000,10000,,,
307 2003,SENSOR ABS 2,Sensor Abs 2,,DISPONIBLE,SANTIAGO,15000,10000,,,
307 2003,SENSOR DE OXÍGENO,Sensor De Oxígeno,,DISPONIBLE,SANTIAGO,15000,10000,,,
307 2003,SENSOR DE OXÍGENO ,Sensor De Oxígeno ,,DISPONIBLE,SANTIAGO,15000,10000,,,
307 2003,SENSOR DE OXÍGENO BANCO 2,Sensor De Oxígeno Banco 2,,DISPONIBLE,SANTIAGO,,,,,
307 2003,TAPABARRO LH,Tapabarro,Izquierda,DISPONIBLE,SANTIAGO,30000,25000,,,
307 2003,TAPABARRO LH,Tapabarro,Izquierda,VENDIDO,SANTIAGO,30000,25000,,,
307 2003,TAPABARRO RH,Tapabarro,Derecha,DISPONIBLE,SANTIAGO,30000,25000,,,
307 2003,TELECOMANDO,Telecomando,,DISPONIBLE,SANTIAGO,,,,DETALLE LADO INTERMITENTE,
307 2003,VARILLA CAPOT,Varilla Capot,,DISPONIBLE,SANTIAGO,1500,10000,,"INVENTARIO DICE QUE HAY 2, REVISAR",Requiere revisión
307 2003,VIDRIO PUERTA TRASERA LH,Vidrio Puerta Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,2000,20000,,,
307 2003,VOLANTE,Volante,,DISPONIBLE,SANTIAGO,35000,30000,,,
