vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones,fecha_ingesta_estimada,hash_contenido,calidad_datos,requiere_revision
207 2010,ABSORBEDOR DE IMPACTO PARACHOQUE TRASERO,Absorbedor DE Impacto Parachoques,Trasera,DISPONIBLE,SANTIAGO,0,0,,,PARACHOQUE mal escrito (debería ser PARACHOQUES); Posición TRASERO detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-06-09 02:14:41,ed8221e5c95fac8f20cc862b6b13a77bb068440500d0e09f155338af651bc284,65,SI
207 2010,ALTERNADOR,Alternador,,VENDIDO,SANTIAGO,0,0,,,ALTERNADOR mal escrito (debería ser ALTERNADOR); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-05-10 02:14:41,e213812da3750ca2fb5508375667ad85f644c9c11007f8917506d3a3f59034f2,75,NO
207 2010,AMORTIGUADOR DE PORTALÓN LH,Amortiguador DE Portalón,Izquierda,DISPONIBLE,SANTIAGO,15000.0,10000.0,,20 EL PAR,AMORTIGUADOR mal escrito (debería ser AMORTIGUADOR); Posición LH detectada,2025-06-09 02:14:41,9c39ce0480447fb12400cc86a5c475fa3081960356309185b6103b20cf7f0e63,90,NO
207 2010,AMORTIGUADOR DE PORTALÓN RH,Amortiguador DE Portalón,Derecha,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,AMORTIGUADOR mal escrito (debería ser AMORTIGUADOR); Posición RH detectada,2025-06-09 02:14:41,de8f187e0cb997ea004117e2f7696fa0012f07c52879fda75865c747a2d9a33b,90,NO
207 2010,AMORTIGUADOR DELANTERO LH,Amortiguador,Izquierda Delantera,DISPONIBLE,SANTIAGO,50000.0,45000.0,,,AMORTIGUADOR mal escrito (debería ser AMORTIGUADOR); Posición LH detectada; Posición DELANTERO detectada,2025-06-09 02:14:41,ec52c5219e2e7986a9db89508e7af04926909f2b4d4d31faedc15d7e19fbab4f,90,NO
207 2010,AMORTIGUADOR DELANTERO RH,Amortiguador,Derecha Delantera,DISPONIBLE,SANTIAGO,50000.0,45000.0,,,AMORTIGUADOR mal escrito (debería ser AMORTIGUADOR); Posición RH detectada; Posición DELANTERO detectada,2025-06-09 02:14:41,07bc3e6f6988e31ec079d76871fc514ad27f541525bec231e582271fcc0e5980,90,NO
207 2010,AMORTIGUADOR TRASERO LH 2007,Amortiguador 2007,Izquierda Trasera,DISPONIBLE,SANTIAGO,35000.0,30000.0,,,AMORTIGUADOR mal escrito (debería ser AMORTIGUADOR); Posición LH detectada; Posición TRASERO detectada; Año 2007 detectado en nombre,2025-06-09 02:14:41,316845dc6f81ef43cee687b8ceb988bcddd2c3277d23eef46c147dcff1076e32,90,NO
207 2010,AMORTIGUADOR TRASERO RH 2007,Amortiguador 2007,Derecha Trasera,DISPONIBLE,SANTIAGO,35000.0,30000.0,,,AMORTIGUADOR mal escrito (debería ser AMORTIGUADOR); Posición RH detectada; Posición TRASERO detectada; Año 2007 detectado en nombre,2025-06-09 02:14:41,01c034ac15d02ba60616d722db267d36808153a4e0ad367eaec2d19d240889fd,90,NO
207 2010,ASIENTO DELANTERO LH,Asiento,Izquierda Delantera,VENDIDO,SANTIAGO,0,0,,75 EL PAR,Posición LH detectada; Posición DELANTERO detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-05-10 02:14:41,5966d56dd515fccc02e064976677eeabb2a009c3b77ee9ec15f8142c35665574,85,NO
207 2010,ASIENTO DELANTERO RH,Asiento,Derecha Delantera,VENDIDO,SANTIAGO,0,0,,,Posición RH detectada; Posición DELANTERO detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-05-10 02:14:41,602854b9f990017513151b45941a052a4573597b65408163f57fbb20a0808ca3,85,NO
